"","site","box","x","y","rugosity","rugosity_theory","fractal","fractal_theory","height","latitude","longitude","SEC_NAME","REGION","REEF_ZONE","DEPTH_BIN","depth","habitat","wave_max","age","CORAL"
"524","LAN-1823",1,0.192795209,-1.223278729,1.41857293158404,1.14648705334776,2.04967777573707,2.04262973921714,1.26536682204634,20.86561,-157.0379,"LAN_SOUTH","MHI","Forereef","Shallow",3.25643735808,"ROB",19.030151,1.27999997,4.1958041958042
"525","LAN-1823",2,11.484795209,-1.359278729,2.26134483108057,1.58135584928362,2.08891853796469,2.08820866142339,2.17129673735604,20.86561,-157.0379,"LAN_SOUTH","MHI","Forereef","Shallow",3.25643735808,"ROB",19.030151,1.27999997,4.1958041958042
"526","LAN-1829",1,6.039253212,-1.26847602,3.15448356999404,1.96804935674864,2.24139244279869,2.23075814399857,1.41171780475089,20.86009,-156.832,"LAN_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",16.934546,1.27999997,17.7852348993289
"527","LAN-1829",2,7.621253212,-0.89247602,2.89161194544624,1.8673255007755,2.20933634858971,2.17973485229196,1.72107288888358,20.86009,-156.832,"LAN_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",16.934546,1.27999997,17.7852348993289
"528","LAN-1829",3,6.745253212,-0.70647602,4.20329382966778,2.50902881551066,2.28168411674903,2.3014619030415,1.31769332447644,20.86009,-156.832,"LAN_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",16.934546,1.27999997,17.7852348993289
"529","LAN-1829",4,13.689253212,-1.37447602,1.57213039010358,1.20594250512,2.16048425250751,2.13832342154085,0.916070170222007,20.86009,-156.832,"LAN_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",16.934546,1.27999997,17.7852348993289
"530","LAN-1829",5,14.815253212,-1.04447602,1.71557761588926,1.26977900349576,2.20253511753041,2.19802861241695,0.775123808080319,20.86009,-156.832,"LAN_SOUTH","MHI","Forereef","Shallow",2.97326889216,"AGR",16.934546,1.27999997,17.7852348993289
"531","LAN-2021",2,3.389342505,-2.2810275,3.6859777765453,2.42327633570087,2.40770342888889,2.39129313586843,0.785295925285089,20.78301,-156.8181,"LAN_SOUTH","MHI","Forereef","Mid",11.89307556864,"AGR",9.421867,1.27999997,25.6944444444444
"532","LAN-2021",3,9.013342505,-1.7790275,3.23881080961187,2.1612485582068,2.42373490969769,2.39868269259618,0.655474913795025,20.78301,-156.8181,"LAN_SOUTH","MHI","Forereef","Mid",11.89307556864,"AGR",9.421867,1.27999997,25.6944444444444
"533","LAN-2021",4,18.609342505,-1.8670275,2.74259295435724,1.87662364153881,2.27788142976151,2.27709716117147,1.03462799662474,20.78301,-156.8181,"LAN_SOUTH","MHI","Forereef","Mid",11.89307556864,"AGR",9.421867,1.27999997,25.6944444444444
"534","LAN-2021",1,11.215342505,-2.6550275,3.14642941689329,2.09956145138061,2.3704149096729,2.35807324785525,0.783190819356058,20.78301,-156.8181,"LAN_SOUTH","MHI","Forereef","Mid",11.89307556864,"AGR",9.421867,1.27999997,25.6944444444444
"535","LAN-2021",5,7.937342505,-3.2450275,3.62076601822866,2.39565361370094,2.37393745929849,2.35608499754616,0.933325746520256,20.78301,-156.8181,"LAN_SOUTH","MHI","Forereef","Mid",11.89307556864,"AGR",9.421867,1.27999997,25.6944444444444
"536","LAN-2023",1,0.749814909,-1.043126445,3.18981764498878,2.11310868174141,2.31389955404096,2.32563708374533,0.937799987103404,20.75811,-156.8388,"LAN_SOUTH","MHI","Forereef","Mid",7.22079588096,"AGR",11.423364,1.27999997,28.169014084507
"537","LAN-2023",2,7.325814909,-2.305126445,2.72778908151349,1.85425499374704,2.37623607020442,2.36992909182273,0.622110032168211,20.75811,-156.8388,"LAN_SOUTH","MHI","Forereef","Mid",7.22079588096,"AGR",11.423364,1.27999997,28.169014084507
"538","LAN-2023",3,6.239814909,-2.043126445,2.6473707711644,1.81729970677249,2.33593859803713,2.32967704742973,0.748264971457345,20.75811,-156.8388,"LAN_SOUTH","MHI","Forereef","Mid",7.22079588096,"AGR",11.423364,1.27999997,28.169014084507
"539","LAN-2023",5,17.635814909,-1.463126445,2.49117529409993,1.72888285378355,2.33135389767191,2.31332420687656,0.758399273661233,20.75811,-156.8388,"LAN_SOUTH","MHI","Forereef","Mid",7.22079588096,"AGR",11.423364,1.27999997,28.169014084507
"540","LAN-2023",4,7.115814909,-0.963126445,2.58623464547879,1.81152987354059,2.31330680379657,2.31184790145907,0.818648037551467,20.75811,-156.8388,"LAN_SOUTH","MHI","Forereef","Mid",7.22079588096,"AGR",11.423364,1.27999997,28.169014084507
"541","LAN-2034",1,17.324747824,-0.963881903,3.76433284403592,2.45822258869656,2.40692541922385,2.40092262343869,0.759186354150651,20.78819,-156.9918,"LAN_SOUTH","MHI","Forereef","Mid",15.99901832448,"AGR",23.049072,1.27999997,25.9868421052632
"542","LAN-2034",2,17.208747824,-0.599881903,3.71738931908415,2.4226583526939,2.38185204798029,2.366618656157,0.8946981779305,20.78819,-156.9918,"LAN_SOUTH","MHI","Forereef","Mid",15.99901832448,"AGR",23.049072,1.27999997,25.9868421052632
"543","LAN-2034",3,18.048747824,-1.033881903,4.10476810886308,2.63974140087788,2.41141090796448,2.40706019057522,0.799484835070919,20.78819,-156.9918,"LAN_SOUTH","MHI","Forereef","Mid",15.99901832448,"AGR",23.049072,1.27999997,25.9868421052632
"544","LAN-2034",5,17.418747824,-0.557881903,3.7217337506374,2.43785826193454,2.3744664381781,2.36624305083881,0.903255823209235,20.78819,-156.9918,"LAN_SOUTH","MHI","Forereef","Mid",15.99901832448,"AGR",23.049072,1.27999997,25.9868421052632
"545","LAN-2034",4,17.570747824,-0.627881903,3.8576098134449,2.51917700373764,2.39379648832455,2.38243792297414,0.862121757610732,20.78819,-156.9918,"LAN_SOUTH","MHI","Forereef","Mid",15.99901832448,"AGR",23.049072,1.27999997,25.9868421052632
"546","LAN-2036",1,4.262255035,-0.740355402,1.87870230479377,1.37096079766865,2.15772994353478,2.17937990728546,1.02544563604263,20.81712,-156.9882,"LAN_SOUTH","MHI","Forereef","Mid",8.63663821056,"ROB",17.252094,1.27999997,1.02389078498294
"547","LAN-2036",2,4.112255035,-0.464355402,1.89962448689588,1.38439416427853,2.14780530294565,2.17178985100553,1.08975485210711,20.81712,-156.9882,"LAN_SOUTH","MHI","Forereef","Mid",8.63663821056,"ROB",17.252094,1.27999997,1.02389078498294
"548","LAN-2036",3,10.042255035,-0.386355402,1.6124973760891,1.21857321914973,2.16721224085662,2.17637626582398,0.77362994684321,20.81712,-156.9882,"LAN_SOUTH","MHI","Forereef","Mid",8.63663821056,"ROB",17.252094,1.27999997,1.02389078498294
"549","LAN-2036",4,0.794255035,-0.920355402,1.99092572209302,1.40386481255785,2.16836358032588,2.18625500358746,1.03881849140338,20.81712,-156.9882,"LAN_SOUTH","MHI","Forereef","Mid",8.63663821056,"ROB",17.252094,1.27999997,1.02389078498294
"550","LAN-2036",5,15.936255035,-1.480355402,1.97385820830888,1.35127508680328,2.14095291236783,2.13833780967903,1.23509663902986,20.81712,-156.9882,"LAN_SOUTH","MHI","Forereef","Mid",8.63663821056,"ROB",17.252094,1.27999997,1.02389078498294
"551","LAN-2053",1,1.698810109,-1.189787577,2.39365254370806,1.63166356142737,2.28556863585274,2.28829060826165,0.791658268832848,20.75753,-156.8408,"LAN_SOUTH","MHI","Forereef","Shallow",5.38020085248,"AGR",12.664351,1.27999997,29.6992481203008
"552","LAN-2053",3,-1.965189891,-1.639787577,3.45698741556471,2.27303951905938,2.19840261425318,2.21942001577969,1.80530058514303,20.75753,-156.8408,"LAN_SOUTH","MHI","Forereef","Shallow",5.38020085248,"AGR",12.664351,1.27999997,29.6992481203008
"553","LAN-2053",4,0.152810109,-1.359787577,2.41342783245129,1.61194732356096,2.30615043776683,2.3041819741249,0.713595945426472,20.75753,-156.8408,"LAN_SOUTH","MHI","Forereef","Shallow",5.38020085248,"AGR",12.664351,1.27999997,29.6992481203008
"554","LAN-2053",5,4.278810109,-2.197787577,2.38138484457857,1.64008051351492,2.23459980240744,2.25038145003089,0.975743474042517,20.75753,-156.8408,"LAN_SOUTH","MHI","Forereef","Shallow",5.38020085248,"AGR",12.664351,1.27999997,29.6992481203008
"555","LAN-2053",2,4.450810109,-1.769787577,2.41926529221641,1.66504033813043,2.22769299958727,2.23166327198037,1.1034603775795,20.75753,-156.8408,"LAN_SOUTH","MHI","Forereef","Shallow",5.38020085248,"AGR",12.664351,1.27999997,29.6992481203008
"556","LAN-2060",1,3.281395327,-0.658529944,2.41348871170481,1.63994115601179,2.22593502137573,2.23098752519312,1.0811922237129,20.84686,-157.0056,"LAN_SOUTH","MHI","Forereef","Shallow",4.81386392064,"ROB",15.868105,1.27999997,7.19178082191781
"557","LAN-2060",3,5.403395327,-0.844529944,1.86173297378458,1.34961882580916,2.21049099163869,2.21743185632115,0.810072485960056,20.84686,-157.0056,"LAN_SOUTH","MHI","Forereef","Shallow",4.81386392064,"ROB",15.868105,1.27999997,7.19178082191781
"558","LAN-2060",4,10.733395327,-0.802529944,2.73073266661428,1.81522402652747,2.25217875493581,2.25527318621584,1.10802280884074,20.84686,-157.0056,"LAN_SOUTH","MHI","Forereef","Shallow",4.81386392064,"ROB",15.868105,1.27999997,7.19178082191781
"559","LAN-2060",5,13.091395327,-1.370529944,2.22332828581227,1.54188335556447,2.20371901301904,2.21803205838571,1.04562847479739,20.84686,-157.0056,"LAN_SOUTH","MHI","Forereef","Shallow",4.81386392064,"ROB",15.868105,1.27999997,7.19178082191781
"560","LAN-2060",2,3.669395327,-0.836529944,2.2270767635527,1.54648932769014,2.17740771330128,2.19323463726363,1.19858287875941,20.84686,-157.0056,"LAN_SOUTH","MHI","Forereef","Shallow",4.81386392064,"ROB",15.868105,1.27999997,7.19178082191781
"561","LAN-2065",1,12.508674041,-1.139498448,1.87310714599157,1.33717479980492,2.19245070219616,2.17863018818624,0.974506463557096,20.81622,-156.8025,"LAN_SOUTH","MHI","Forereef","Mid",6.93762741504,"AGR",12.693858,1.27999997,49.8207885304659
"562","LAN-2065",2,17.486674041,-1.477498448,2.36391738346735,1.64846779354712,2.25414186768704,2.23258636735629,1.08093191417307,20.81622,-156.8025,"LAN_SOUTH","MHI","Forereef","Mid",6.93762741504,"AGR",12.693858,1.27999997,49.8207885304659
"563","LAN-2065",3,17.648674041,-1.651498448,2.30568244569254,1.62314329849197,2.26479765182529,2.24698956110969,0.977056272666624,20.81622,-156.8025,"LAN_SOUTH","MHI","Forereef","Mid",6.93762741504,"AGR",12.693858,1.27999997,49.8207885304659
"564","LAN-2065",4,13.388674041,-1.015498448,1.58220608454288,1.19805183247579,2.17918355805291,2.19146486383973,0.676685695331813,20.81622,-156.8025,"LAN_SOUTH","MHI","Forereef","Mid",6.93762741504,"AGR",12.693858,1.27999997,49.8207885304659
"565","LAN-2065",5,3.930674041,-1.045498448,2.35703469920735,1.66725649969369,2.26697382445041,2.28079448898374,0.852328968452431,20.81622,-156.8025,"LAN_SOUTH","MHI","Forereef","Mid",6.93762741504,"AGR",12.693858,1.27999997,49.8207885304659
"566","LAN-2066",1,5.101830906,-2.113093063,4.47779462007157,2.73153842763486,2.1766346901515,2.20105741867354,2.47779783168448,20.74258,-156.8758,"LAN_SOUTH","MHI","Forereef","Mid",7.7871328128,"AGR",12.453585,1.27999997,6.3973063973064
"567","LAN-2066",2,2.569830906,-0.993093063,1.50513306532317,1.1830992716752,2.13549192570185,2.08212331750122,1.15732897780774,20.74258,-156.8758,"LAN_SOUTH","MHI","Forereef","Mid",7.7871328128,"AGR",12.453585,1.27999997,6.3973063973064
"568","LAN-2066",3,17.707830906,-0.975093063,1.71238583841427,1.31358745386525,2.29781715835062,2.2890419239615,0.520922548021792,20.74258,-156.8758,"LAN_SOUTH","MHI","Forereef","Mid",7.7871328128,"AGR",12.453585,1.27999997,6.3973063973064
"569","LAN-2066",4,11.727830906,-0.743093063,1.60064034704526,1.25316099756885,2.3560585824787,2.35139242335694,0.331951777680178,20.74258,-156.8758,"LAN_SOUTH","MHI","Forereef","Mid",7.7871328128,"AGR",12.453585,1.27999997,6.3973063973064
"570","LAN-2066",5,5.041830906,-1.289093063,4.16359080265872,2.6589276049565,2.22320409490952,2.22056072256822,2.16580214912185,20.74258,-156.8758,"LAN_SOUTH","MHI","Forereef","Mid",7.7871328128,"AGR",12.453585,1.27999997,6.3973063973064
"571","LAN-2068",1,-0.820337317,-1.398523161,2.17394237715652,1.53527441433381,2.26461904987008,2.2630674934982,0.817559801153885,20.83279,-156.8063,"LAN_SOUTH","MHI","Forereef","Mid",15.00792869376,"AGR",14.476776,1.27999997,61.8374558303887
"572","LAN-2068",2,17.169662683,-0.942523161,2.3909239388227,1.65760183110375,2.32447984180775,2.32098702880366,0.682606903362921,20.83279,-156.8063,"LAN_SOUTH","MHI","Forereef","Mid",15.00792869376,"AGR",14.476776,1.27999997,61.8374558303887
"573","LAN-2068",3,3.785662683,0.763476839,2.36375853898526,1.62830884441142,2.29314442610975,2.27044429361081,0.867300000304409,20.83279,-156.8063,"LAN_SOUTH","MHI","Forereef","Mid",15.00792869376,"AGR",14.476776,1.27999997,61.8374558303887
"574","LAN-2068",4,7.327662683,1.295476839,2.20159788616416,1.54213241722514,2.34525881875645,2.34554899108223,0.53220404730845,20.83279,-156.8063,"LAN_SOUTH","MHI","Forereef","Mid",15.00792869376,"AGR",14.476776,1.27999997,61.8374558303887
"575","LAN-2068",5,0.531662683,-1.506523161,2.41899553708497,1.65321375889171,2.29794212674053,2.31409467071423,0.705046103923646,20.83279,-156.8063,"LAN_SOUTH","MHI","Forereef","Mid",15.00792869376,"AGR",14.476776,1.27999997,61.8374558303887
"576","MAI-2332",1,7.322696532,-1.343565964,4.24188679112507,2.70569888941941,2.3938918181423,2.39251907478522,0.888654768333335,20.71651,-156.4594,"MAI_KIHEI","MHI","Forereef","Deep",22.6534772736,"AGR",5.796825,0.75,31.8021201413428
"577","MAI-2332",2,1.338696532,-1.391565964,4.08182502651609,2.60803785821429,2.40028910113255,2.38907692438935,0.867063685394718,20.71651,-156.4594,"MAI_KIHEI","MHI","Forereef","Deep",22.6534772736,"AGR",5.796825,0.75,31.8021201413428
"578","MAI-2332",3,12.402696532,-1.111565964,4.97625212051176,3.17368263829751,2.46255907249716,2.45461598089881,0.766156983663619,20.71651,-156.4594,"MAI_KIHEI","MHI","Forereef","Deep",22.6534772736,"AGR",5.796825,0.75,31.8021201413428
"579","MAI-2332",4,2.832696532,-2.063565964,4.028878460707,2.59217151842273,2.40179646982396,2.38780705005358,0.866688026520561,20.71651,-156.4594,"MAI_KIHEI","MHI","Forereef","Deep",22.6534772736,"AGR",5.796825,0.75,31.8021201413428
"580","MAI-2332",5,-0.069303468,-1.267565964,4.73102029617236,2.95900203172825,2.44883301425751,2.4433877520387,0.751807721516013,20.71651,-156.4594,"MAI_KIHEI","MHI","Forereef","Deep",22.6534772736,"AGR",5.796825,0.75,31.8021201413428
"581","MAI-2341",1,10.113126373,-0.195700639,1.0933219509913,1.0312156031202,2.26819084867027,2.20238368338517,0.243735026294432,20.66678,-156.445,"MAI_KIHEI","MHI","Forereef","Mid",7.079211648,"AGR",5.564141,0.75,4.71380471380471
"582","MAI-2341",2,6.103126373,-0.307700639,3.15373111670043,2.12176121393329,2.19834934824351,2.19547356378694,1.87890364945118,20.66678,-156.445,"MAI_KIHEI","MHI","Forereef","Mid",7.079211648,"AGR",5.564141,0.75,4.71380471380471
"583","MAI-2341",3,5.451126373,-0.013700639,2.88216350113302,1.93303058429802,2.24830436221932,2.26209376811152,1.16698589577551,20.66678,-156.445,"MAI_KIHEI","MHI","Forereef","Mid",7.079211648,"AGR",5.564141,0.75,4.71380471380471
"584","MAI-2341",4,2.443126373,-0.469700639,2.15261827865036,1.52791215225389,2.18498958817534,2.19911782905592,1.13770774523544,20.66678,-156.445,"MAI_KIHEI","MHI","Forereef","Mid",7.079211648,"AGR",5.564141,0.75,4.71380471380471
"585","MAI-2341",5,5.297126373,-0.357700639,3.1577275133377,2.1135259265095,2.26139407784728,2.26956351668992,1.26254732398134,20.66678,-156.445,"MAI_KIHEI","MHI","Forereef","Mid",7.079211648,"AGR",5.564141,0.75,4.71380471380471
"586","MAI-2344",1,3.274829788,-1.158883304,3.0533729724275,2.06278927451454,2.42182746597064,2.41459257534036,0.56733187140236,20.80385,-156.6221,"MAI_KIHEI","MHI","Forereef","Mid",11.46832286976,"AGR",5.926039,1.32000005,25.9515570934256
"587","MAI-2344",2,2.142829788,-1.256883304,3.17963046088696,2.13002472606412,2.38259008105086,2.37402336128859,0.73320239928081,20.80385,-156.6221,"MAI_KIHEI","MHI","Forereef","Mid",11.46832286976,"AGR",5.926039,1.32000005,25.9515570934256
"588","MAI-2344",3,5.776829788,-1.088883304,2.9552247085546,1.9668161496994,2.40113257620887,2.39672967791006,0.58543053375746,20.80385,-156.6221,"MAI_KIHEI","MHI","Forereef","Mid",11.46832286976,"AGR",5.926039,1.32000005,25.9515570934256
"589","MAI-2344",4,17.104829788,-0.952883304,3.96822660281773,2.61012867532687,2.41012832160491,2.39359191601144,0.847363634438566,20.80385,-156.6221,"MAI_KIHEI","MHI","Forereef","Mid",11.46832286976,"AGR",5.926039,1.32000005,25.9515570934256
"590","MAI-2344",5,15.718829788,-0.646883304,3.72026748527839,2.46529415328969,2.39935461135239,2.37944993817654,0.853594808685953,20.80385,-156.6221,"MAI_KIHEI","MHI","Forereef","Mid",11.46832286976,"AGR",5.926039,1.32000005,25.9515570934256
"591","MAI-2350",1,11.495531469,-0.780457708,1.15000191312442,1.05422578270899,2.24436871027794,2.2516652045905,0.248818582423897,20.62254,-156.4435,"MAI_KIHEI","MHI","Forereef","Shallow",5.52178508544,"PAV",9.727438,0.75,0
"592","MAI-2350",2,11.639531469,-1.144457708,1.16272373560028,1.05936300088853,2.21856736445936,2.20661836141325,0.330928615732989,20.62254,-156.4435,"MAI_KIHEI","MHI","Forereef","Shallow",5.52178508544,"PAV",9.727438,0.75,0
"593","MAI-2350",3,10.023531469,-0.684457708,1.25342945754494,1.09564236431416,2.2262129731324,2.23502960714018,0.364517643481833,20.62254,-156.4435,"MAI_KIHEI","MHI","Forereef","Shallow",5.52178508544,"PAV",9.727438,0.75,0
"594","MAI-2350",4,12.267531469,-0.956457708,1.18724474392771,1.06955619884106,2.2127407697392,2.20683538772978,0.35868820394369,20.62254,-156.4435,"MAI_KIHEI","MHI","Forereef","Shallow",5.52178508544,"PAV",9.727438,0.75,0
"595","MAI-2350",5,9.605531469,-1.142457708,1.30127115765445,1.11763881195011,2.22099914096769,2.23625351440648,0.403756780968095,20.62254,-156.4435,"MAI_KIHEI","MHI","Forereef","Shallow",5.52178508544,"PAV",9.727438,0.75,0
"596","MAI-2352",1,7.967711254,-1.633168363,2.00330331856742,1.45326427074539,2.32863561948346,2.33014644902682,0.518699729461411,20.79762,-156.591,"MAI_KIHEI","MHI","Forereef","Shallow",3.11485312512,"AGR",5.415885,1.32000005,25.5972696245734
"597","MAI-2352",2,8.601711254,-1.071168363,2.08666426151926,1.5179218036877,2.33977733941378,2.33963179337947,0.534189399991777,20.79762,-156.591,"MAI_KIHEI","MHI","Forereef","Shallow",3.11485312512,"AGR",5.415885,1.32000005,25.5972696245734
"598","MAI-2352",3,10.761711254,-1.137168363,2.15143081406625,1.5439814262497,2.25906921845577,2.25877457341997,0.844590012966671,20.79762,-156.591,"MAI_KIHEI","MHI","Forereef","Shallow",3.11485312512,"AGR",5.415885,1.32000005,25.5972696245734
"599","MAI-2352",4,14.537711254,-0.887168363,1.77714559145102,1.2881424451135,2.21606701424264,2.23658281915663,0.655701198424947,20.79762,-156.591,"MAI_KIHEI","MHI","Forereef","Shallow",3.11485312512,"AGR",5.415885,1.32000005,25.5972696245734
"600","MAI-2352",5,5.503711254,-1.781168363,1.96062067224344,1.43427818376216,2.3271947763628,2.33237009783248,0.499827950825899,20.79762,-156.591,"MAI_KIHEI","MHI","Forereef","Shallow",3.11485312512,"AGR",5.415885,1.32000005,25.5972696245734
"601","MAI-2381",1,5.87767645,-0.726653076,1.20189435679549,1.06479397634419,2.32948450022233,2.3065523969773,0.203875205399376,20.97168,-156.6874,"MAI_LAHAINA","MHI","Forereef","Deep",17.55644488704,"PAV",17.251728,1.32000005,0.668896321070234
"602","MAI-2381",2,-0.33032355,-1.208653076,1.35240941282753,1.12230897109413,2.33180886290062,2.310126209392,0.278656221911782,20.97168,-156.6874,"MAI_LAHAINA","MHI","Forereef","Deep",17.55644488704,"PAV",17.251728,1.32000005,0.668896321070234
"603","MAI-2381",3,2.15967645,-0.736653076,1.3649532381963,1.12807019349113,2.41202977820468,2.40204669654649,0.17544479662589,20.97168,-156.6874,"MAI_LAHAINA","MHI","Forereef","Deep",17.55644488704,"PAV",17.251728,1.32000005,0.668896321070234
"604","MAI-2381",4,-0.76432355,-1.054653076,1.31544667567619,1.10609289526478,2.35600748593193,2.34568297002406,0.214141096796032,20.97168,-156.6874,"MAI_LAHAINA","MHI","Forereef","Deep",17.55644488704,"PAV",17.251728,1.32000005,0.668896321070234
"605","MAI-2381",5,0.48567645,-0.732653076,1.39145309565426,1.14137779502939,2.34235030590326,2.31997192241016,0.285638834099063,20.97168,-156.6874,"MAI_LAHAINA","MHI","Forereef","Deep",17.55644488704,"PAV",17.251728,1.32000005,0.668896321070234
"606","MAI-2384",1,9.139521617,-0.027989863,1.60543043132875,1.23247464086087,2.24590744710887,2.24099654651681,0.568310619017496,20.80517,-156.0238,"MAI_NE","MHI","Forereef","Deep",21.237634944,"ROB",142.94397,0.75,3.04054054054054
"607","MAI-2384",2,14.645521617,-2.143989863,2.24416185865989,1.54761614886754,2.20915932668399,2.23292122472657,0.972503983006266,20.80517,-156.0238,"MAI_NE","MHI","Forereef","Deep",21.237634944,"ROB",142.94397,0.75,3.04054054054054
"608","MAI-2384",3,9.457521617,-0.657989863,1.7177397893826,1.28411703449903,2.23254029543163,2.21036955016559,0.747456910164591,20.80517,-156.0238,"MAI_NE","MHI","Forereef","Deep",21.237634944,"ROB",142.94397,0.75,3.04054054054054
"609","MAI-2384",4,0.741521617,-1.069989863,1.90420559979306,1.39103384871677,2.20263978271187,2.18563135925172,1.02282587500486,20.80517,-156.0238,"MAI_NE","MHI","Forereef","Deep",21.237634944,"ROB",142.94397,0.75,3.04054054054054
"610","MAI-2384",5,2.897521617,-0.485989863,1.7077507515162,1.2894317303415,2.20778951627637,2.18573119950606,0.860614881723819,20.80517,-156.0238,"MAI_NE","MHI","Forereef","Deep",21.237634944,"ROB",142.94397,0.75,3.04054054054054
"611","MAI-2392",1,1.591356901,-1.085405088,1.96697750332104,1.42372590601319,2.16881753991084,2.19163886369239,1.03839474280036,20.91434,-156.225,"MAI_NE","MHI","Forereef","Mid",10.33564900608,"ROB",110.361053,0.75,1.33333333333333
"612","MAI-2392",2,2.052674084,-0.645727942,1.82495168718401,1.35523947387735,2.20843951362325,2.21927608358772,0.809584701209218,20.91434,-156.225,"MAI_NE","MHI","Forereef","Mid",10.33564900608,"ROB",110.361053,0.75,1.33333333333333
"613","MAI-2392",3,2.029659722,-0.917429109,1.85363586389743,1.3734649865926,2.20400110212895,2.22467303670209,0.809807803420413,20.91434,-156.225,"MAI_NE","MHI","Forereef","Mid",10.33564900608,"ROB",110.361053,0.75,1.33333333333333
"614","MAI-2392",4,2.945270798,-0.564036144,1.9543120652935,1.4131882470706,2.17802220725092,2.19320144467632,1.01473409926945,20.91434,-156.225,"MAI_NE","MHI","Forereef","Mid",10.33564900608,"ROB",110.361053,0.75,1.33333333333333
"615","MAI-2392",5,0.148546795,-1.072843595,2.21552319151951,1.57773300421788,2.1333040576015,2.16467705133187,1.44244982038939,20.91434,-156.225,"MAI_NE","MHI","Forereef","Mid",10.33564900608,"ROB",110.361053,0.75,1.33333333333333
"616","MAI-2394",1,9.159649337,-1.173907299,1.69561599004388,1.26713525433687,2.16660387123538,2.19008054994667,0.804022615769856,20.85392,-156.1254,"MAI_NE","MHI","Forereef","Mid",14.44159176192,"ROB",110.023087,0.75,1.68350168350168
"617","MAI-2394",2,1.61364927,-1.004503022,2.24699907476909,1.57775808668689,2.24039363837978,2.24646738601948,0.935212366005415,20.85392,-156.1254,"MAI_NE","MHI","Forereef","Mid",14.44159176192,"ROB",110.023087,0.75,1.68350168350168
"618","MAI-2394",3,13.3150601,-1.070443211,2.05236234880102,1.4580622840867,2.17785170382628,2.18328607406092,1.13646731022517,20.85392,-156.1254,"MAI_NE","MHI","Forereef","Mid",14.44159176192,"ROB",110.023087,0.75,1.68350168350168
"619","MAI-2394",4,2.977196824,-1.624749075,2.28065222423249,1.54492187346344,2.22167290502242,2.22991167271228,0.985180225258066,20.85392,-156.1254,"MAI_NE","MHI","Forereef","Mid",14.44159176192,"ROB",110.023087,0.75,1.68350168350168
"620","MAI-2394",5,7.719213261,-1.171556323,1.95108254631888,1.38557814754832,2.16653852635898,2.18412537313524,1.02263350390725,20.85392,-156.1254,"MAI_NE","MHI","Forereef","Mid",14.44159176192,"ROB",110.023087,0.75,1.68350168350168
"621","MAI-2396",1,16.06276505,-1.11352779,1.7262155266286,1.32534947080774,2.20540352697358,2.22730981533528,0.737763997403254,20.82482,-156.0749,"MAI_NE","MHI","Forereef","Deep",17.27327642112,"ROB",71.12793,0.75,2.38095238095238
"622","MAI-2396",2,13.00638504,-0.773325008,2.05796551717158,1.51288671490831,2.17223835239054,2.18164718960071,1.22649714522716,20.82482,-156.0749,"MAI_NE","MHI","Forereef","Deep",17.27327642112,"ROB",71.12793,0.75,2.38095238095238
"623","MAI-2396",3,6.266173485,-1.113584641,2.04669350697449,1.50436122856144,2.17245622821401,2.19642423863348,1.12275826646017,20.82482,-156.0749,"MAI_NE","MHI","Forereef","Deep",17.27327642112,"ROB",71.12793,0.75,2.38095238095238
"624","MAI-2396",4,5.746581004,-1.328524956,1.94236509959902,1.44632287816845,2.18159345543009,2.19908721017601,1.02924985402816,20.82482,-156.0749,"MAI_NE","MHI","Forereef","Deep",17.27327642112,"ROB",71.12793,0.75,2.38095238095238
"625","MAI-2396",5,11.47370712,-0.678903912,2.14631539425407,1.51130470090364,2.13292348874113,2.14649709224125,1.47482464950995,20.82482,-156.0749,"MAI_NE","MHI","Forereef","Deep",17.27327642112,"ROB",71.12793,0.75,2.38095238095238
"626","MAI-2437",1,3.230447338,-2.199408703,3.28040877870625,2.15922213437153,2.34446463380082,2.34162441056267,0.88578922239389,20.7868,-156.5644,"MAI_KIHEI","MHI","Forereef","Deep",18.97228721664,"AGR",6.163733,1.32000005,45.8333333333333
"627","MAI-2437",2,5.030717373,-1.857644304,2.81057808050038,1.876001075822,2.35192061935052,2.35549288787094,0.682640478597037,20.7868,-156.5644,"MAI_KIHEI","MHI","Forereef","Deep",18.97228721664,"AGR",6.163733,1.32000005,45.8333333333333
"628","MAI-2437",3,7.736124875,-1.585849118,2.67853814805754,1.80308295167967,2.35021528561458,2.35765451336794,0.637924685876809,20.7868,-156.5644,"MAI_KIHEI","MHI","Forereef","Deep",18.97228721664,"AGR",6.163733,1.32000005,45.8333333333333
"629","MAI-2437",4,3.703966979,-1.874677635,3.13665776613553,2.05356299605074,2.32064183075609,2.32523567073142,0.905527524770253,20.7868,-156.5644,"MAI_KIHEI","MHI","Forereef","Deep",18.97228721664,"AGR",6.163733,1.32000005,45.8333333333333
"630","MAI-2437",5,10.22051798,-1.542267781,2.66149090381116,1.78509857028333,2.27696585366194,2.2742242732852,0.978203232306492,20.7868,-156.5644,"MAI_KIHEI","MHI","Forereef","Deep",18.97228721664,"AGR",6.163733,1.32000005,45.8333333333333
